Label,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh,dien_tt,lop12_matinh,truong_thpt,xlhv_1,xlhv_2,xlhv_3,xlhv_4,xlhv_5,xlhv_6,drl_1,drl_2,drl_3,drl_4,drl_5,drl_6,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,sotchk_1,sotchk_2,sotchk_3,sotchk_4,sotchk_5,sotchk_6
TreHan,1998.0,1.0,tiền giang,httt0001,httt,cqui,11.0,d480104,thpt,53.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Kha,Kha,5.77,4.13,6.14,5.14,6.18,6.67,17.0,23.0,23.0,20.0,19.0,28.0
TreHan,1998.0,1.0,khánh hoà,khmt2016.1,khmt,cqui,11.0,d480101,thpt,41.0,thpt,0.0,0.0,1.0,1.0,1.0,1.0,Trung Binh,Yeu,Trung Binh,Kha,Yeu,Trung Binh,5.29,2.86,6.25,4.01,3.1,0.53,17.0,17.0,24.0,27.0,8.0,12.0
TreHan,1998.0,0.0,lâm đồng,ktpm0001,cnpm,clc,11.0,d480103,thpt,42.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,7.68,7.37,8.55,7.79,6.22,6.98,19.0,21.0,19.0,19.0,15.0,19.0
DungHan,1998.0,0.0,đồng nai,attn2016,mmt&tt,kstn,11.0,d480299,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,8.24,8.02,8.49,8.32,8.59,8.97,17.0,24.0,23.0,20.0,18.0,22.0
DungHan,1998.0,0.0,hồ chí minh,tmđt2016,httt,cqui,11.0,d480104,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,7.06,5.99,8.0,7.72,7.64,8.49,17.0,17.0,23.0,23.0,21.0,17.0
TreHan,1998.0,1.0,hà tĩnh,mmtt0001,mmt&tt,cqui,11.0,d480102,thpt,30.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Kha,Kha,5.29,3.77,7.33,5.65,5.12,7.17,17.0,21.0,18.0,22.0,20.0,20.0
DungHan,1998.0,1.0,nghệ an,cntt2016,kttt,cqui,11.0,d480201,thpt,29.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Xuat Sac,Kha,Trung Binh,8.14,7.8,8.36,7.67,7.29,8.09,17.0,21.0,21.0,17.0,18.0,18.0
DungHan,1998.0,0.0,bình dương,mmtt2016,mmt&tt,cqui,11.0,d480102,thpt,44.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,6.77,6.78,7.83,7.49,7.35,8.07,15.0,21.0,24.0,23.0,21.0,20.0
TreHan,1998.0,1.0,phú yên,mmtt0001,mmt&tt,cqui,11.0,d480102,thpt,39.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Kha,Kha,Kha,Kha,4.62,3.01,5.18,4.52,3.31,6.66,13.0,18.0,23.0,18.0,18.0,25.0
TreHan,1998.0,1.0,thừa thiên - huế,httt0001,httt,cttt,11.0,d480104,thpt,33.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Kha,Kha,Kha,Gioi,5.3,6.11,5.7,7.08,6.68,7.48,12.0,19.0,18.0,22.0,17.0,24.0
TreHan,1998.0,1.0,quảng ngãi,ktpm0001,cnpm,clc,11.0,d480103,thpt,35.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Gioi,Gioi,Gioi,7.66,6.99,8.01,8.6,6.44,7.34,19.0,21.0,22.0,14.0,17.0,19.0
TreHan,1998.0,1.0,kiên giang,ktmt0001,ktmt,cqui,11.0,d520214,thpt,54.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,8.56,7.9,8.31,8.75,8.53,8.34,17.0,21.0,21.0,17.0,15.0,14.0
TreHan,1998.0,1.0,thừa thiên - huế,ktpm0001,cnpm,clc,11.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Gioi,Kha,5.29,5.02,5.86,6.2,5.56,7.56,19.0,21.0,23.0,23.0,21.0,23.0
TreHan,1998.0,1.0,bình định,mmtt0001,mmt&tt,cqui,11.0,d480299,thpt,37.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Gioi,Gioi,7.57,6.31,6.31,5.81,6.55,3.7,17.0,21.0,19.0,22.0,20.0,23.0
TreHan,1995.0,1.0,bình định,ktmt0001,ktmt,cqui,11.0,d520214,thpt,37.0,chuyên,0.0,0.0,0.0,0.0,0.0,1.0,Trung Binh,Kha,Kha,Kha,Kha,Kha,8.16,6.46,8.0,6.72,1.0,5.58,17.0,21.0,23.0,24.0,17.0,16.0
TreHan,1998.0,1.0,đồng nai,ktpm0001,cnpm,clc,11.0,d480103,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Kha,Gioi,7.25,6.45,6.81,7.08,5.5,6.4,15.0,17.0,22.0,16.0,23.0,19.0
TreHan,1998.0,1.0,hồ chí minh,ktmt0001,ktmt,cqui,11.0,d520214,thpt,2.0,thpt,0.0,0.0,0.0,0.0,1.0,1.0,Trung Binh,Yeu,Yeu,Trung Binh,Kha,Trung Binh,7.28,6.59,4.7,2.4,4.67,6.15,17.0,19.0,21.0,14.0,14.0,15.0
TreHan,1998.0,1.0,an giang,httt0001,httt,cqui,11.0,d480104,thpt,51.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Kha,Kha,Gioi,6.96,6.46,4.95,6.29,7.38,7.42,17.0,19.0,22.0,23.0,19.0,21.0
DungHan,1998.0,0.0,quảng ngãi,pmcl2016.2,cnpm,clc,11.0,d480103,thpt,35.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Gioi,Xuat Sac,8.23,7.7,8.4,7.83,6.28,7.86,19.0,21.0,20.0,19.0,14.0,19.0
TreHan,1997.0,1.0,gia lai,ktpm0001,cnpm,clc,11.0,d480103,thpt,2.0,thpt,0.0,0.0,1.0,1.0,1.0,1.0,Trung Binh,Yeu,Kha,Kha,Kha,Kha,5.11,4.64,6.38,7.2,6.21,6.87,19.0,17.0,23.0,21.0,21.0,19.0
TreHan,1997.0,1.0,quảng ngãi,httt0001,httt,clc,11.0,d480104,thpt,35.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Gioi,Gioi,Gioi,Kha,4.28,3.47,4.34,6.16,5.83,5.33,15.0,17.0,19.0,24.0,24.0,20.0
TreHan,1998.0,1.0,nghệ an,cntt0001,kttt,cqui,11.0,d480201,thpt,29.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Yeu,Yeu,Kha,Kha,Kha,Yeu,7.12,5.71,6.65,5.62,5.63,5.47,13.0,15.0,23.0,25.0,24.0,22.0
TreHan,1998.0,1.0,hồ chí minh,httt0001,httt,cttt,11.0,d480104,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,8.33,8.4,7.97,8.34,7.75,7.65,12.0,19.0,18.0,20.0,19.0,24.0
TreHan,1998.0,1.0,bình phước,mmtt0001,mmt&tt,cqui,11.0,d480102,tt,0.0,khác,0.0,0.0,0.0,0.0,0.0,1.0,Kha,Kha,Kha,Trung Binh,Trung Binh,Kha,7.12,5.38,7.13,4.78,2.74,4.82,13.0,22.0,24.0,22.0,18.0,23.0
TreHan,1998.0,1.0,lâm đồng,httt0001,httt,cqui,11.0,d480104,thpt,42.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Kha,Kha,6.07,4.78,6.86,5.29,3.35,5.38,17.0,15.0,20.0,23.0,22.0,24.0
TreHan,1998.0,1.0,hồ chí minh,khmt0001,khmt,cqui,11.0,d480101,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Gioi,Xuat Sac,Gioi,Gioi,7.6,6.98,7.75,7.28,6.84,8.43,19.0,21.0,20.0,20.0,20.0,16.0
TreHan,1998.0,0.0,vĩnh phúc,httt0001,httt,cqui,11.0,d480104,thpt,38.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Kha,Gioi,4.89,6.38,6.6,6.54,6.17,6.48,13.0,21.0,23.0,27.0,23.0,21.0
TreHan,1995.0,0.0,tây ninh,httt0001,httt,cttt,11.0,d480104,thpt,46.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Gioi,Gioi,Gioi,7.29,7.9,7.81,8.29,7.64,8.01,12.0,19.0,18.0,20.0,17.0,24.0
TreHan,1997.0,0.0,nghệ an,mmtt0001,mmt&tt,cqui,11.0,d480299,thpt,29.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Gioi,Gioi,Gioi,Gioi,6.04,5.99,6.88,6.3,7.69,6.63,13.0,21.0,24.0,24.0,24.0,19.0
DungHan,1998.0,0.0,bình thuận,htcl2016.2,httt,clc,11.0,d480104,thpt,47.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Gioi,Kha,Gioi,6.77,7.36,7.34,7.77,7.68,7.58,19.0,17.0,24.0,20.0,20.0,19.0
TreHan,1997.0,1.0,hồ chí minh,ktpm0001,cnpm,clc,11.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Kha,Kha,7.02,7.22,7.22,7.43,6.3,7.36,19.0,21.0,19.0,14.0,20.0,19.0
TreHan,1998.0,1.0,ninh thuận,mmtt0001,mmt&tt,cqui,11.0,d480299,thpt,45.0,chuyên,0.0,0.0,1.0,1.0,1.0,1.0,Yeu,Trung Binh,Trung Binh,Trung Binh,Kha,Kha,5.02,2.8,4.55,5.48,3.93,5.84,13.0,24.0,14.0,22.0,19.0,29.0
TreHan,1998.0,1.0,hồ chí minh,mmtt0001,mmt&tt,kstn,11.0,d480299,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Xuat Sac,Gioi,Xuat Sac,7.9,7.51,8.05,8.38,8.4,8.76,17.0,24.0,18.0,18.0,21.0,22.0
TreHan,1998.0,1.0,hồ chí minh,ktpm0001,cnpm,clc,11.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Xuat Sac,Gioi,Gioi,7.07,7.57,7.46,7.89,6.68,7.61,19.0,21.0,22.0,14.0,17.0,19.0
TreHan,1998.0,1.0,vĩnh long,mmtt0001,mmt&tt,cqui,11.0,d480299,thpt,57.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Gioi,Kha,Kha,6.81,3.17,6.1,5.99,7.21,7.3,17.0,19.0,22.0,26.0,19.0,22.0
TreHan,1998.0,1.0,quảng bình,ktpm0001,cnpm,cqui,11.0,d480103,thpt,31.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Gioi,7.64,7.93,8.53,7.54,7.66,7.63,19.0,19.0,20.0,20.0,15.0,18.0
DungHan,1997.0,1.0,khánh hoà,khmt2016.2,khmt,cqui,11.0,d480101,thpt,41.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,7.85,7.61,7.61,6.63,5.83,7.8,17.0,21.0,23.0,23.0,16.0,16.0
TreHan,1998.0,1.0,vĩnh phúc,ktmt0001,ktmt,clc,11.0,d520214,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Gioi,Gioi,Gioi,Gioi,7.45,5.88,6.97,7.03,6.76,6.58,19.0,17.0,21.0,21.0,19.0,16.0
DungHan,1998.0,1.0,đồng nai,mmtt2016,mmt&tt,cqui,11.0,d480102,thpt,48.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Gioi,Gioi,7.48,6.86,7.59,7.69,8.18,8.66,17.0,19.0,24.0,19.0,17.0,20.0
TreHan,1998.0,1.0,hải dương,httt0001,httt,clc,11.0,d480104,thpt,21.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Gioi,Kha,6.57,5.96,7.76,7.22,6.45,7.1,19.0,21.0,19.0,24.0,23.0,17.0
TreHan,1998.0,1.0,đồng tháp,ktmt0001,ktmt,cqui,11.0,d520214,thpt,50.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Xuat Sac,Gioi,Gioi,6.47,5.98,8.4,7.25,7.56,8.28,17.0,21.0,22.0,16.0,17.0,16.0
TreHan,1998.0,1.0,thanh hoá,ktmt0001,ktmt,clc,11.0,d520214,thpt,47.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Kha,Gioi,7.57,4.39,5.52,6.13,5.91,6.52,15.0,15.0,21.0,25.0,19.0,21.0
TreHan,1998.0,1.0,vĩnh long,ktpm0001,cnpm,clc,11.0,d480103,thpt,57.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Gioi,Kha,Xuat Sac,8.21,8.82,8.05,8.35,7.29,7.42,15.0,17.0,22.0,16.0,23.0,19.0
DungHan,1997.0,0.0,quảng ngãi,httt2016,httt,cqui,11.0,d480104,thpt,35.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,7.86,6.51,7.95,8.54,7.67,7.97,17.0,21.0,22.0,23.0,18.0,18.0
TreHan,1997.0,1.0,lâm đồng,httt0001,httt,clc,11.0,d480104,thpt,42.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,Gioi,Kha,6.25,4.27,6.71,7.0,5.99,6.92,19.0,21.0,19.0,27.0,23.0,24.0
TreHan,1998.0,1.0,quảng trị,httt0001,httt,cqui,11.0,d480104,thpt,32.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Xuat Sac,Kha,Kha,6.75,5.68,6.83,6.79,6.48,5.87,13.0,15.0,21.0,20.0,16.0,21.0
TreHan,1998.0,1.0,quảng nam,httt0001,httt,cqui,11.0,d480104,thpt,34.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Gioi,Kha,Kha,8.4,7.26,7.8,6.99,6.55,7.11,13.0,14.0,21.0,20.0,24.0,22.0
TreHan,1998.0,1.0,sóc trăng,httt0001,httt,cqui,11.0,d480104,thpt,59.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Xuat Sac,Kha,7.76,7.47,7.73,7.85,7.27,7.61,17.0,21.0,24.0,21.0,18.0,18.0
TreHan,1998.0,1.0,bình định,khmt0001,khmt,cqui,11.0,d480101,thpt,37.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Kha,Kha,Gioi,7.09,6.73,6.4,5.06,6.78,6.8,17.0,20.0,24.0,23.0,24.0,24.0
TreHan,1998.0,1.0,long an,ktpm0001,cnpm,clc,11.0,d480103,thpt,49.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Gioi,Gioi,Gioi,Kha,Gioi,7.73,8.11,7.64,8.41,7.46,8.16,19.0,17.0,22.0,14.0,17.0,19.0
TreHan,1998.0,1.0,gia lai,khmt0001,khmt,cqui,11.0,d480101,thpt,38.0,chuyên,0.0,0.0,0.0,0.0,1.0,1.0,Kha,Kha,Kha,Kha,Kha,Kha,7.7,5.19,3.67,3.73,4.9,3.56,17.0,19.0,19.0,20.0,16.0,21.0
TreHan,1998.0,1.0,phú yên,cntt2016,kttt,cqui,11.0,d480201,thpt,39.0,thpt,0.0,0.0,0.0,0.0,0.0,1.0,Kha,Kha,Kha,Kha,Trung Binh,Yeu,5.23,3.49,4.87,4.49,1.4,0.85,17.0,21.0,22.0,31.0,16.0,13.0
TreHan,1998.0,1.0,hồ chí minh,httt0001,httt,clc,11.0,d480104,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Kha,Kha,6.21,5.46,6.6,7.07,6.6,7.3,19.0,21.0,24.0,20.0,23.0,19.0
TreHan,1998.0,1.0,tây ninh,ktmt0001,ktmt,clc,11.0,d520214,thpt,46.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Gioi,Xuat Sac,Gioi,Gioi,7.87,5.67,8.03,7.15,6.78,7.23,15.0,19.0,23.0,24.0,19.0,17.0
TreHan,1998.0,1.0,thừa thiên - huế,ktmt0001,ktmt,cqui,11.0,d520214,thpt,33.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Gioi,Kha,Xuat Sac,4.92,3.41,6.57,6.75,6.12,6.31,13.0,14.0,23.0,19.0,15.0,11.0
DungHan,1998.0,0.0,quảng bình,attt2016,mmt&tt,cqui,11.0,d480299,thpt,31.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,7.84,8.02,8.18,7.71,8.73,8.18,17.0,21.0,24.0,20.0,16.0,16.0
DungHan,1998.0,0.0,gia lai,mmtt2016,mmt&tt,cqui,11.0,d480102,thpt,38.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,7.7,7.89,8.35,8.65,8.48,9.06,17.0,21.0,24.0,19.0,16.0,20.0
DungHan,1998.0,0.0,đắk lắk,attn2016,mmt&tt,kstn,11.0,d480299,thpt,63.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Xuat Sac,Xuat Sac,Gioi,Gioi,7.77,7.04,6.92,7.12,7.54,7.67,19.0,21.0,22.0,17.0,19.0,16.0
DungHan,1998.0,0.0,bà rịa - vũng tàu,httt2016,httt,cqui,11.0,d480104,thpt,52.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Gioi,7.18,7.52,8.47,7.71,6.98,7.26,17.0,24.0,24.0,21.0,21.0,19.0
TreHan,1998.0,1.0,bến tre,ktpm0001,cnpm,clc,11.0,d480103,thpt,56.0,thpt,0.0,0.0,0.0,1.0,1.0,1.0,Trung Binh,Yeu,Kha,Kha,Kha,Kha,6.04,3.85,3.6,6.28,5.36,0.78,15.0,17.0,22.0,22.0,16.0,19.0
TreHan,1998.0,1.0,quảng ngãi,ktmt0001,ktmt,clc,11.0,d520214,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Gioi,Gioi,Gioi,Gioi,7.38,5.86,7.19,7.25,7.19,6.98,15.0,17.0,21.0,24.0,19.0,20.0
DungHan,1998.0,1.0,thừa thiên - huế,khtn2016,khmt,cntn,11.0,d480101,thpt,33.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Gioi,Gioi,Gioi,7.09,7.38,8.17,7.69,7.9,8.83,19.0,17.0,20.0,24.0,20.0,16.0
DungHan,1998.0,1.0,an giang,cntt2016,kttt,cqui,11.0,d480201,thpt,51.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,8.01,5.88,8.32,7.62,7.26,7.78,17.0,19.0,23.0,24.0,19.0,20.0
TreHan,1998.0,1.0,hồ chí minh,pmcl2016.2,cnpm,clc,11.0,d480103,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Yeu,Trung Binh,Kha,Kha,Kha,6.46,5.41,6.77,6.17,4.89,3.44,19.0,20.0,22.0,25.0,17.0,23.0
DungHan,1998.0,1.0,bình dương,mmtt2016,mmt&tt,cqui,11.0,d480102,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Kha,Kha,Kha,Xuat Sac,6.69,6.47,7.58,6.69,6.74,9.04,17.0,23.0,23.0,24.0,17.0,20.0
TreHan,1998.0,1.0,bình định,cntt0001,kttt,cqui,11.0,d480201,thpt,37.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Gioi,Xuat Sac,Gioi,7.52,5.66,7.75,6.76,7.41,7.33,17.0,23.0,21.0,18.0,23.0,16.0
TreHan,1998.0,1.0,đắk lắk,httt0001,httt,cttt,11.0,d480104,thpt,40.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Gioi,Gioi,6.54,6.52,6.68,6.99,6.69,6.74,12.0,19.0,18.0,22.0,17.0,24.0
TreHan,1998.0,1.0,bình định,httt0001,httt,cqui,11.0,d480104,thpt,37.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Gioi,Gioi,Xuat Sac,6.75,5.91,6.15,6.74,7.15,8.34,17.0,21.0,24.0,20.0,21.0,24.0
TreHan,1998.0,1.0,tiền giang,cntt0001,kttt,cqui,11.0,d480201,thpt,53.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Kha,Gioi,Kha,6.92,8.73,8.25,8.03,7.94,8.28,13.0,15.0,23.0,24.0,23.0,16.0
TreHan,1998.0,0.0,hồ chí minh,httt0001,httt,cqui,11.0,d480104,thpt,2.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Gioi,Kha,Gioi,7.36,6.65,7.31,7.01,6.8,6.7,17.0,19.0,23.0,21.0,18.0,21.0
DungHan,1998.0,0.0,đồng nai,mmtt2016,mmt&tt,cqui,11.0,d480102,thpt,48.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Gioi,Gioi,6.61,5.39,8.51,7.25,7.49,7.44,17.0,23.0,21.0,24.0,24.0,17.0
TreHan,1998.0,0.0,lâm đồng,cntt0001,kttt,cqui,11.0,d480201,thpt,42.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Gioi,Gioi,Gioi,6.78,5.28,6.93,6.99,7.32,6.88,15.0,15.0,22.0,26.0,20.0,20.0
DungHan,1998.0,1.0,lâm đồng,attt2016,mmt&tt,cqui,11.0,d480299,thpt,42.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,8.01,7.71,8.39,8.57,8.83,8.4,17.0,21.0,24.0,20.0,16.0,19.0
TreHan,1998.0,1.0,quảng ngãi,mmtt0001,mmt&tt,cqui,11.0,d480299,thpt,35.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,8.64,7.66,8.47,7.68,7.93,7.67,13.0,17.0,24.0,24.0,20.0,20.0
TreHan,1998.0,1.0,bến tre,ktpm0001,cnpm,clc,11.0,d480103,thpt,56.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Gioi,Trung Binh,Kha,Kha,6.49,4.74,5.45,5.37,3.49,1.36,19.0,21.0,22.0,26.0,16.0,17.0
TreHan,1998.0,1.0,quảng ngãi,mmtt0001,mmt&tt,cqui,11.0,d480102,thpt,35.0,thpt,0.0,0.0,0.0,1.0,1.0,1.0,Trung Binh,Kha,Kha,Kha,Kha,Kha,5.24,3.49,3.9,4.71,5.67,6.65,13.0,17.0,24.0,24.0,18.0,24.0
TreHan,1998.0,1.0,bến tre,ktpm0001,cnpm,clc,11.0,d480103,thpt,56.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Kha,Gioi,6.45,5.39,6.44,6.82,5.91,6.0,15.0,17.0,23.0,23.0,22.0,19.0
TreHan,1998.0,1.0,an giang,ktmt0001,ktmt,clc,11.0,d520214,thpt,51.0,thpt,0.0,0.0,0.0,0.0,1.0,1.0,Trung Binh,Trung Binh,Gioi,Gioi,Gioi,Kha,6.6,3.75,5.83,1.65,3.27,3.38,19.0,22.0,23.0,21.0,15.0,23.0
TreHan,1998.0,1.0,ninh thuận,httt0001,httt,clc,11.0,d480104,thpt,45.0,chuyên,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Kha,Gioi,Kha,Kha,6.96,4.4,4.99,5.66,4.82,5.09,19.0,21.0,23.0,19.0,20.0,16.0
DungHan,1998.0,1.0,lâm đồng,attt2016,mmt&tt,cqui,11.0,d480299,thpt,42.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Gioi,Gioi,Xuat Sac,6.84,7.58,7.99,8.18,8.23,8.87,17.0,23.0,21.0,24.0,19.0,22.0
DungHan,1998.0,1.0,long an,mmtt2016,mmt&tt,cqui,11.0,d480102,thpt,49.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,8.58,9.11,8.74,8.88,8.61,8.96,17.0,17.0,24.0,19.0,20.0,16.0
TreHan,1998.0,1.0,khánh hoà,khmt0001,khmt,cqui,11.0,d480101,thpt,41.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Gioi,Gioi,Kha,Kha,7.24,5.4,6.3,6.07,6.78,7.9,17.0,21.0,22.0,24.0,20.0,19.0
TreHan,1998.0,1.0,cần thơ,khmt0001,khmt,cqui,11.0,d480101,thpt,64.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Xuat Sac,Kha,Kha,7.66,6.85,7.95,7.45,8.48,7.19,17.0,19.0,20.0,19.0,22.0,23.0
TreHan,1998.0,1.0,quảng ngãi,ktpm0001,cnpm,clc,11.0,d480103,thpt,35.0,chuyên,0.0,0.0,0.0,1.0,2.0,2.0,Kha,Yeu,Kha,Kha,Kha,Kha,7.24,4.62,2.67,4.2,3.35,4.25,19.0,21.0,18.0,17.0,11.0,27.0
TreHan,1998.0,1.0,bình thuận,khmt0001,khmt,cqui,11.0,d480101,thpt,47.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Gioi,Xuat Sac,Kha,Kha,4.93,3.69,5.6,6.11,6.44,6.19,17.0,15.0,22.0,27.0,22.0,27.0
DungHan,1998.0,1.0,nghệ an,cntt2016,kttt,cqui,11.0,d480201,thpt,29.0,thpt,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Gioi,Kha,Gioi,6.96,7.17,7.43,7.84,8.02,7.63,17.0,19.0,23.0,25.0,18.0,16.0
